SMILES,Ki [nM]
CCNC(=O)OCC(Oc1cccc2c1cc(C(=N)N)s2)c1ccccc1,360.0
N=C(N)c1cc2c(OC(COC(=O)Nc3c(F)cccc3F)c3ccccc3)cccc2s1,1303.0
N=C(N)c1cc2c(I)cccc2s1,22000.0
N=C(N)c1ccc(NC(=O)NCC(=O)NCc2cccc(Br)c2)cc1,7800.0
CCS(=O)(=O)CC1(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2cccc(C(=N)N)c2)=NO1,5.3
O=C(CN1CCN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC1=O)NCCc1c[nH]c(S)n1,620.0
Nc1noc2ccc(-n3nnnc3C(=O)Nc3ccc(C(=O)N4CCCC4)cc3F)cc12,2.9
N=C(N)NCCC[C@@H](CCl)NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12,385.0
CCOc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2c1,280.0
COc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4ccc(C(=N)N)cc4)C3=O)cc2c1,970.0
CS(=O)(=O)c1ccccc1-c1ccc(CCNS(=O)(=O)c2cc(C(=N)N)ccc2O)c(NCC(=O)O)c1,5.7
CCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,4.0
Cc1nn(-c2ccc3cc(Cl)ccc3c2)c(C(=O)Nc2ccc(-n3ccnc3C)cc2)c1,2.9
Cc1c(F)c(Oc2cccc(CC(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2)c1F,460.0
C[C@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,160.0
CN(C)C(=O)COc1ccc2c3ccccc3n(Cc3ccc4ccc(C(=N)N)cc4c3)c2c1,5.0
Cc1cccc2c1cc(C(=O)NCc1cccc(-c3ccccc3)c1)n2Cc1cccc(C(=N)N)c1,325.0
Cc1cccc2c1cc(C(=O)NCc1ccc(N(C)C)cc1)n2Cc1cccc(C(=N)N)c1,1310.0
COc1cccc(S(=O)(=O)NC2CCCN(c3ccc(-c4ccccc4S(C)(=O)=O)cc3F)C2=O)c1,100.0
Cc1nn(-c2cc3ccccc3cc2S(C)(=O)=O)c(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2F)c1,1.7
N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4cccnc4)cc3)C2=O)c1,210.0
Cc1nn(-c2cc3ccccc3cc2S(C)(=O)=O)c(C(=O)Nc2ccc(N3CCOCC3=O)cc2F)c1,0.8
CCOC(=O)COc1cc(C(C)C)ccc1CCNS(=O)(=O)c1cc(/C(N)=N/O)ccc1O,3500.0
N=C(N)c1ccc(Oc2cccc(Oc3ccccc3C(=N)N)n2)cc1,130.0
Cc1cccc2c1cc(C(=O)NCC1CCN(C(=N)N)CC1)n2Cc1cccc(C(=N)N)c1,25.0
Cc1nc(N)ccc1CNC(=O)[C@@H]1CC[C@H]2CN(S(=O)(=O)CC(c3ccccc3)c3ccccc3)CC(=O)N21,48.0
C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Br)c1ccc2ccnc(N)c2c1,1.3
COC(=O)c1ccccc1CS(=O)(=O)N[C@H]1CCCCN(CC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C1=O,93.0
O=C(N[C@H]1CCC[C@H]1NC(=O)c1ccc2c(Cl)c[nH]c2c1)c1ccc(-n2ccccc2=O)cc1,0.7
O=C(N[C@H]1C[C@H](CO)C[C@H]1NC(=O)c1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1,0.56
CC(C)S(=O)(=O)N1C[C@H](NC(=O)c2ccc(-n3ccccc3=O)cc2)[C@H](NC(=O)c2ccc(Cl)s2)C1,1.7
COCC(=O)N1C[C@H](NC(=O)c2ccc(-n3ccccc3=O)cc2)[C@H](NC(=O)c2ccc(Cl)s2)C1,0.36
CC(C)(C)C(=O)N1C[C@H](NC(=O)c2ccc(-n3ccccc3=O)cc2)[C@H](NC(=O)c2ccc(Cl)s2)C1,1.7
CCC(=O)N1C[C@H](NC(=O)c2ccc(-n3ccccc3=O)cc2)[C@H](NC(=O)c2ccc(Cl)s2)C1,2.0
CCOC(=O)N1C[C@H](NC(=O)c2ccc(-n3ccccc3=O)cc2)[C@H](NC(=O)c2ccc3c(Cl)c[nH]c3c2)C1,2.8
COC(=O)C1C[C@H](NC(=O)c2ccc(-n3ccccc3=O)cc2)[C@H](NC(=O)c2ccc3c(Cl)c[nH]c3c2)C1,3.0
COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)NC2CCN(c3ccccc3CN3CCCC3)CC2)cc1,29.0
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(C2CCN(c4ccccc4S(C)(=O)=O)CC2)CC3)cc1,0.35
Cc1ccc(NC(=O)c2ccccc2Br)c(C(=O)Nc2ccc(Cl)cc2)c1,960.0
Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(-n4ccccc4=O)cc3F)cc12,0.033
CCCOCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1,2.9
CC(C)N(CCCNC(N)=O)C(=O)[C@H](C)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,5.0
Cc1ccc(C(=O)Nc2ccc(C(=N)N)cc2)c(O)c1,2300.0
CN1C(=O)C(OCc2ccc(C(=N)N)cc2)Oc2cc(C(=O)N(CC(=O)O)c3ccccc3)ccc21,49600.0
CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(C(=N)N)CC2)c(C(C)C)c1,3700.0
CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(C(=O)C3CCN(C(=N)N)CC3)CC2)c(C(C)C)c1,10000.0
Cc1c(F)c(Oc2cccc(N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2NS(C)(=O)=O)c1F,5500.0
N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2cccc(NC(=O)CCN)c2)C(=O)N2CCC(CCCN)CC2)c1,15000.0
CC(C)OCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1,4.3
O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2ncccn2)CC1,91600.0
Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4C[n+]4ccccc4)cc3F)cc12,0.08
CNC(=O)c1cc(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1,60.0
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1ccc(-n2ccccc2=O)cc1,0.013
CS(=O)(=O)Nc1ccc(NC(=O)c2ccc(-n3ccccc3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,0.12
O=C(Nc1ccccc1C(=O)Nc1ccc(F)cn1)c1ccc(-n2ccccc2=O)cc1,1.0
COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2c[nH]cn2)cc1,3.0
O=C(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1NC(=O)c1c(Cl)c2ccccc2s1,26.0
O=C(NCC1CCN(c2ccncc2)CC1)c1ccc(Cl)c(OCCc2cccc(Cl)c2)c1,1952.1866920809862
CCOC(=O)C(Oc1ccc2CCN(C(=N)N)Cc2c1)c1ccc(O[C@H]2CCN(C3=CC(=O)CC(C)(C)C3)C2)cc1,200.0
N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cccc(-c4ccccc4)c3)C2=O)c1,440.0
O=C(N[C@H]1CCC[C@H]1NC(=O)c1ccc(Cl)cc1)c1ccc(-n2ccccc2=O)cc1,36.0
O=C(NCC1CCN(c2ccncc2)CC1)c1ccc(Cl)c(OCCc2ccc(Cl)cc2)c1,12.861870865487923
N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4cccnc4c3)C2=O)c1,420.0
CSCc1csc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cc2)c1Cl,0.8
O=C(Nc1ccc(Cl)cc1)c1cc(Cl)ccc1NC(=O)c1c(Cl)c(Cn2ccnn2)cs1,1.4
CN(C)Cc1c(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cc2)sc2ccccc12,9.0
CC(=N)N1CCC(Oc2ccc(N(C/C=C/c3cccc(C(=N)N)c3)C(=O)CCC(=O)O)cc2C(F)(F)F)CC1,0.28
N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3cc4cnccc4s3)C2=O)c1,3.0
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1c(Cl)c(CN(C)c2ncc[nH]2)cs1,0.02
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1c(Cl)c(CN(C)C2=NCCS2)cs1,0.024
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1c(Cl)c(CN(CC(F)(F)F)C2=NCCO2)cs1,2.2
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1c(Cl)c(CN(C)C2=NCCO2)cs1,0.007
CCN(C)Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl,0.22
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cc2)c1NC(=O)c1c(Cl)c(CN2CCN(C)CC2)cs1,0.43
CC(=N)N1CCC(Oc2ccc(N(C/C=C/c3cc(C(=N)N)ccc3O)C(=O)CCC(=O)O)cc2C(F)(F)F)CC1,0.1
N=C(N)c1cccc(C2=NOC(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)(C(F)(F)F)C2)c1,23.0
Cc1nn(-c2cc3ccccc3cc2S(C)(=O)=O)c(C(=O)Nc2ccc(-c3ccccc3CN(C)C)cc2F)c1,2.4
CC(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1,1400.0
COc1ccc2cc(S(=O)(=O)N[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)ccc2c1,1000.0
Cc1cc(Br)c(O)c(-c2c(Cc3ccccc3)c3cc(C(=N)N)ccc3[nH]2)c1,20.0
Cc1cc(C)cc(CCN(CC(=O)NC(CCCCN)B(O)O)C(=O)CCc2ccccc2)c1,54.0
CS(=O)(=O)c1ccccc1-c1ccc2c(c1)C(=O)CCN2C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1,500.0
CS(=O)(=O)c1ccccc1-c1ccc2c(c1)CCN2C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1,1.5
CN(C)Cc1ccccc1-c1ccc(CC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,0.57
NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)C2CC(c3ccc(Br)cc3)=NO2)cc1,4100.0
N=C(N)c1cccc(Cn2c(C(=O)NCc3cccc(C(=O)O)c3)cc3c(O)cccc32)c1,10000.0
CC(=O)N1CCC(NC(=O)c2cc3ccccc3n2Cc2noc(-c3ccc(Cl)s3)c2)CC1,763.0
N=C(N)c1ccc2[nH]cc(C(CC3CC3)C(=O)Nc3ccc(-n4cnc5ccccc54)cc3)c2c1,14.0
COc1ccc(-n2nc(Cn3cnnn3)c3c2c(=O)n(-c2ccc(-c4ccccc4CN4CCCC4)cc2)c(C)n3)cc1,1.4
CCc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2c1,370.0
N=C(N)N1CCc2ccc(OCC3(C(=O)O)CCN(c4ccncn4)CC3)cc2C1,19.0
N=C(N)c1cccc([C@@H]2CN(Cc3ccc(-c4ccccc4S(N)(=O)=O)cc3)C[C@H]2C(N)=O)c1,150.0
COc1cccc(CNC(=O)c2cc3c(O)cccc3n2Cc2cccc(C(=N)N)c2)c1,308.0
COc1ccc2[nH]c(Cc3nc4cc(C(=N)N)ccc4[nH]3)nc2c1,40.0
FC(F)(CNc1nccc2c1nc(Cc1ccccc1-n1cnnn1)o2)C1CCCCN1,11.0
N=C(N)c1ccc(/C=C2/CCCC/C(=C/c3ccc(C(N)=O)cc3)C2=O)cc1,50.0
CSC(=O)c1cc2c(O)cccc2n1Cc1cccc(C(=N)N)c1,2986.0
N=C(N)c1cccc(Cn2c(C(=O)NCc3ccc4ccc5cccc6ccc3c4c56)cc3c(O)cccc32)c1,2064.0
CC(C)c1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,1.6
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC1CCc2n[nH]cc2C1)C(c1ccccc1)c1ccccc1,85200.0
Cc1ccc(NS(=O)(=O)Cc2ccc(F)cc2Cl)c(=O)n1CC(=O)NC1CCc2c(C1)sc(N)n2,69000.0
N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC(C=O)CC2)c1,19010.78
COc1c(-c2ccccc2)cccc1-c1cc2cc(C(=N)N)ccc2[nH]1,19000.0
N=C(N)c1ccc(/C=C2\CC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,4600.0
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3)cc2)CC(c2cccc(C(=N)N)c2)=NO1,220.0
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3OC)cc2)CC(c2cccc(C(=N)N)c2)=NO1,62.0
Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)NC3CCN(c4ccccc4CN4CCC[C@H]4O)CC3)cc12,0.73
N=C(N)c1cc2c(cc1F)nc(-c1cccc(OC3CCNC3)c1O)[nH]2,94000.0
CC(C)N1CCC(CNC(=O)c2cc3ccccc3n2Cc2noc(-c3ccc(Cl)s3)c2)CC1,161.0
COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(N)=O)CC4)cc2)CC3)cc1,3.3
COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CO)CC4)cc2)CC3)cc1,2.4
N=C(N)c1cccc(-c2noc(CO)c2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,0.5
CCOC(=O)N1C/C(=C/c2ccc(C(=N)N)cc2)C(=O)/C(=C/c2ccc(C(=N)N)cc2)C1,225.0
C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(F)ccc3n2Cc2cccc(C(=N)N)c2)cc1,77.07139547199077
CC(C)c1ccc(CCNS(=O)(=O)c2cc(C(=N)N)ccc2O)c(NCC(=O)O)c1,62.0
O=C1[C@@H](NS(=O)(=O)/C=C/c2ccc(Cl)s2)CCN1c1ccc2CCNCc2c1,8.0
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC1CCc2c(C1)nc(N)s2,92000.0
N=C(N)c1cccc(CNc2ccc3ccn(-c4cccc(C(=N)N)c4)c3c2)c1,190.0
O=C(Nc1c(O)cc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(N2CCCCC2=O)cc1,0.047
CC[C@H](C)[C@H](NS(=O)(=O)Cc1ccccc1C(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCc1ccc(C(=N)N)cc1,3130.0
Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CN4)cc12,0.21
Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3c(=O)n(-c3ccc(-c5ccccc5CN5CCC(O)CC5)cc3)c(=O)[nH]4)cc12,0.22
CCSCC1(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2cccc(C(=N)N)c2)=NO1,2.4
COc1ccc2ccc(S(=O)(=O)N(C)[C@@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2c1,440.0
CCCCS(=O)(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCn1ccnc1N)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,970.0
CCCNS(=O)(=O)c1ccccc1-c1ccc(NC(=O)C2(Cn3cnnn3)CC(c3cccc(C(=N)N)c3)=NO2)cc1,2.1
O=C(N[C@H]1c2ccccc2C[C@H]1NC(=O)c1ccc2c(Cl)c[nH]c2c1)c1ccc(-n2ccccc2=O)cc1,1.0
O=C(N[C@H]1Cc2ccccc2[C@H]1NC(=O)c1ccc2c(Cl)c[nH]c2c1)c1ccc(-n2ccccc2=O)cc1,0.84
CN(C)C(=O)[C@H]1C[C@H](NC(=O)c2ccc(-n3ccccc3=O)cc2)[C@H](NC(=O)c2ccc(Cl)s2)C1,2.1
O=C(N[C@H]1CN(C(=O)c2ccccc2)C[C@H]1NC(=O)c1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1,2.2
O=C(N[C@H]1CNC[C@H]1NC(=O)c1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1,9.5
O=C(N[C@@H]1COC[C@@H]1NC(=O)c1ccc(-n2ccccc2=O)cc1)c1ccc2c(Cl)c[nH]c2c1,2.6
CCOC(=O)CC(CCc1ccccc1)c1cccc(C(=N)N)c1,2900.0
N=C(N)c1cccc(Cn2c(C(=O)NCc3nccc4ccccc34)cc3c(O)cccc32)c1,20.0
N=C(N)c1cccc(Cn2c(C(=O)NCc3cc(F)cc(F)c3)cc3c(O)cccc32)c1,191.0
CN(C)Cc1ccccc1-c1ccc(N2CCCc3c(C2=O)n(-c2ccc4onc(N)c4c2)nc3C(F)(F)F)c(F)c1,0.85
CN1CC(C)(COc2ccc(C(=N)N)cc2)Oc2cc(NC(=O)c3ccccc3)ccc21,12100.0
CCOC(=O)CCC(=O)N(Cc1ccccn1)c1ccc2c(c1)OC(C)(COc1ccc(C(=N)N)cc1)CN2C,11800.0
N=C(N)c1ccc(CC(=O)C(=O)O)c(OC[C@@H](CC(=O)O)NC(=O)C2CCN(c3ccncc3)CC2)c1,18.0
N=C(N)c1cccc(OCCNC(=O)c2ccccc2)c1,2800.0
Cc1cccc2c1cc(C(=O)NCc1ccc([N+](C)(C)C)cc1)n2Cc1cccc(C(=N)N)c1,14.966629547095765
N=C(N)c1cccc(Cn2c(C(=O)NNS(=O)(=O)c3ccccc3)cc3c(O)cccc32)c1,7050.0
N=C(N)c1ccc(-n2ccc3ccc(NCc4ccc5ccc(C(=N)N)cc5c4)cc32)cc1,30.0
N=C(N)c1ccc(CNC(=O)[C@@H]2CC[C@H]3CN(S(=O)(=O)CC(c4ccccc4)c4ccccc4)CC(=O)N32)cc1,1.0
N=C(N)c1ccc(NC(=O)c2ccc(Cl)cc2O)cc1,2800.0
CCOC(=O)C(CCc1ccc(C(=N)N)cc1)Cn1cnc2ccc(C(=N)N)cc21,11900.0
N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccc(N)nc4c3)C2=O)c1,240.0
CCOc1cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)ccc1OCc1ccccc1,790.0
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(C2CCN(c4ccccc4CN4CCC[C@@H]4O)CC2)CC3)cc1,0.87
C/C(=C\S(=O)(=O)N[C@H]1CCN([C@@H](C)C(=O)N2CCOCC2)C1=O)c1ccc(Cl)s1,2.0
CCOC(=O)CN1CCC(Oc2c(F)c(Oc3cccc(C4=NCCN4C)c3)nc(Oc3cc(C(=N)N)ccc3O)c2F)CC1,0.31
C[C@H](NC(=O)c1cc2cc(OCc3ccccc3)ccc2n1Cc1cccc(C(=N)S)c1)c1ccccc1,4830.0
C[N+]1(C)CCC(C(NC(=O)c2cc3ccccc3n2Cc2cccc(C(=N)N)c2)c2ccc3cc(Cl)ccc3c2)CC1,1310.0
Cc1cccc2c1cc(C(=O)NCc1ccc([N+](C)(C)Cc3ccccc3)cc1)n2Cc1cccc(C(=N)N)c1,23.0
CCOc1cc(C(=O)NCC2CCN(c3ccncc3)CC2)cc(OCCc2ccc(Cl)cc2Cl)c1Br,86.0
CC(C)c1cc(C(C)C)c(S(=O)(=O)NC(Cc2cccc(C(=N)N)c2)C(=O)N2CCN(C(=O)CN=C(N)N)CC2)c(C(C)C)c1,9000.0
COc1ccc(-c2ccc3sc(C(=N)N)cc3c2)cc1OC,11900.0
C/N=C(\N)c1ccc(/C=C2/CCCC/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1,12.0
C[C@H]1CC(C)(C)C[C@@H]1Oc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,83000.0
N=C(N)c1cccc(-n2cc(Br)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,0.29
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1c(Cl)c(CN(C)c2ncco2)cs1,0.059
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1c(Cl)c(CN(C)C2=NC(=O)CO2)cs1,0.026
CCN(Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl)C1=NC(C)CO1,0.031
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1c(Cl)c(CN(C)C(N)=O)cs1,0.026
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1c(Cl)c(CN(C)CCN2CCCC2)cs1,0.019
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1c(Cl)c(CN(C)CC(C)(C)O)cs1,0.71
N=C(N)c1cccc(OCCNC(=O)C2CCN(c3ccncc3)CC2)c1,290.0
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1c(Cl)c(CN2CCCC2)cs1,0.52
COC(=O)C(=O)NC(CCc1cccc[n+]1[O-])C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1CN,0.87
N=C(N)c1ccc(CNC(=O)[C@@H]2Cc3ccc(cc3)NC(=O)CCN3CCN(CCC(=O)Nc4cc(ccc4)C[C@@H](NS(=O)(=O)Cc4ccccc4)C(=O)N2)CC3)cc1,1260.0
CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCN=C(N)N)C(=O)N2CC[C@@H](C)CC2C(=O)O)C1,210000.0
Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(C(=O)N4CCCC4)cc3F)cc12,0.92
N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc(NC(=O)CCN)cc2)C(=O)N2CCC(CCN)CC2)c1,15000.0
Cc1nn(-c2cccc(B(O)O)c2)c(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,61.0
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3ncc(Cl)cc3s2)C1=O,3670.0
CCCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,4.5
COc1cc(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(S(C)(=O)=O)CC2)c(C)c1C,119949.93
CN(C)Cc1cn(-c2ccc(N3CCC(NS(=O)(=O)c4cc5ccc(Cl)cc5s4)C3=O)c(F)c2)cn1,14.7
CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,0.2
N=C(N)c1ccc(-n2c3ccccc3c3ccc(OCc4ccc5ccc(C(=N)N)cc5c4)cc32)cc1,60.0
Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-n4ccnc4CN4CCCC4)cc3F)cc12,0.37
CCC(C)c1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,0.12
COC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,42657.95
CNC(=O)[C@H]1CCCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)C1,33113.11
CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)C[C@]23CC[C@H](CC2=O)C3(C)C)CC1,14125.38
CC(C)(C)OC(=O)CC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,31.0
N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCCCN)NS(=O)(=O)Cc2ccccc2)cc1,52.0
CCC(NCc1ccc(C(=N)N)cc1)C(=O)[C@@H](CCCNC(=N)N)NS(=O)(=O)Cc1ccccc1,2.1
N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCc3ccccc3C2)c1,17988.71
FC(F)(CNc1nccc2c1nc(Cc1ccccc1-n1cncn1)o2)C1CCCCN1,50.5
FC(F)(CNc1nccc2c1nc(Cc1cc(Cl)ccc1-n1cncn1)o2)C1CCCCN1,1.2
CCCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,0.23
CCCS(=O)(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,18.0
COc1ccc(NC(=O)[C@H]2CN(S(C)(=O)=O)C[C@@H]2C(=O)Nc2ccc(-n3ccccc3=O)cc2F)cc1F,192.0
CS(=O)(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](C(=O)Nc2ccc(N3CCOCC3=O)cc2)C1,24.0
CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,41020.41
CC(C)OC(=O)[C@H]1CCCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)C1,15995.58
N=C(N)N1CCC(C[C@@H](NS(=O)(=O)Cc2cccc(C(=O)O)c2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)CC1,16.0
COC(=O)CC1(C(=O)Nc2ccc(-c3cccc(OC)c3)cc2)CC(c2cccc(C(=N)N)c2)=NO1,200.0
CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1C/C=C/c1cccc(N)c1,0.028
N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1,2.3
N=C(N)c1cccc(C(=O)N[C@@H](C(=O)OCCC2CCN(C(=N)N)CC2)c2ccccc2)c1,26.0
NC(=O)c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,5.1
Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(N3CCCCC3)c2)c1F,650.0
